"Avg_Slope","K_final","MeanSlope30m","PercentForestedLand","MEAN","PM_rank","Culvert_Count","Surface","StreamCros","HYDROGROUP","PARENT","Mean_TopoConvergence_50m","damaged"
13.09505484,0.55,3.28839592,0.333333333,4.008345536,5,0,"Paved","No","D","GT",7.21319341659546,"No"
1.67675535,0.43,5.860993004,0.25,3.881300985,6,2,"Paved","No","D","GF",7.28702383812027,"No"
2.44150223,0.43,6.658433046,0.133333333,3.887446388,6,1,"Paved","Yes","D","GF",5.88607007417923,"No"
2.47987545,0.43,1.95277584,0,4.017244831,6,0,"Paved","No","D","GF",8.51380487049327,"No"
4.04302109,0.32,6.633410846,0.333333333,4.35823042,3,1,"Unpaved","No","C/D","DT",7.57215392950809,"No"
5.89057666,0.2,6.73226992,0.476190476,4.442465677,5,1,"Unpaved","No","C","GT",7.00809012627115,"No"
10.58465499,0.55,8.302708548,0.55,4.4626959,5,1,"Unpaved","No","D","GT",6.20966230186762,"No"
7.38077383,0.24,8.096976644,0.35,4.478674424,5,1,"Unpaved","No","A","GT",5.44518272804491,"No"
3.14665433,0.24,6.675807746,0,4.482991519,5,0,"Unpaved","No","A","GT",6.5808251619339,"No"
3.12710584,0.24,6.548209839,0.210526316,4.473557519,5,0,"Unpaved","No","A","GT",7.31803217972859,"No"
2.42307369,0.24,8.988280847,0.3,4.461864745,5,0,"Unpaved","No","A","GT",5.46498661330252,"No"
5.42327692,0.24,9.460244749,0.380952381,4.457987124,5,1,"Unpaved","No","A","GT",6.03165400743485,"No"
3.60376339,0.24,5.230239577,0.476190476,4.450522773,5,1,"Unpaved","Yes","A","GT",6.42990825671961,"No"
4.59315644,0.24,3.800939047,0.157894737,4.439395869,5,1,"Unpaved","No","A","GT",6.63542778637944,"No"
2.75619553,0.24,4.733487692,0,4.428354096,5,1,"Unpaved","No","A","GT",7.89084206005135,"No"
6.36089137,0.32,7.594145023,0.333333333,4.356841683,3,0,"Unpaved","No","C/D","DT",6.66123870372772,"No"
2.58770334,0.24,6.464271673,0.388888889,4.420916923,5,1,"Unpaved","No","A","GT",6.19998084057818,"No"
5.27674936,0.32,7.812306242,0.272727273,4.355863891,3,0,"Unpaved","No","C/D","DT",6.93628829600764,"No"
5.30689057,0.55,8.120984109,0.736842105,4.358201754,5,0,"Unpaved","No","D","GT",6.74646707255431,"No"
5.36071526,0.55,10.03600668,1,4.361365014,5,1,"Unpaved","No","D","GT",6.61369045972824,"No"
5.67777621,0.2,10.39325249,1,4.364804627,5,0,"Unpaved","No","C","GT",6.57273083744627,"No"
3.60652163,0.2,10.59802265,0.736842105,4.381195217,5,1,"Unpaved","No","C","GT",7.00691186165323,"No"
2.51907895,0.2,9.817771638,0.80952381,4.40377611,5,0,"Unpaved","No","C","GT",5.86876690864563,"No"
3.27685055,0.2,6.781341383,0.368421053,4.423125762,5,0,"Unpaved","No","C","GT",6.2227624297142,"No"
7.72885265,0.24,9.852985328,0.75,4.687154528,5,0,"Unpaved","No","A","GT",5.81769151595033,"No"
4.08095317,0.24,10.03023149,0.7,4.703334211,5,0,"Unpaved","No","A","GT",7.38875264460498,"No"
15.40965534,0.32,9.616681584,0.590909091,4.740615777,3,1,"Unpaved","Yes","C/D","DT",7.23714558124543,"No"
15.46630147,0.24,10.55844499,0.545454545,4.776431954,5,1,"Unpaved","Yes","A","GT",7.09498214957738,"No"
12.49167565,0.24,8.178878873,0.75,4.795764517,5,0,"Unpaved","No","A","GT",6.85456437293929,"No"
9.37137607,0.24,5.71245919,0.714285714,4.8158638,5,1,"Unpaved","No","A","GT",7.2166211605072,"No"
1.5384091,0.55,16.47126535,0.826086957,2.33063072,5,1,"Unpaved","No","B","GT",5.16688261956585,"No"
4.27547856,0.55,7.211589877,0.388888889,2.181228094,5,0,"Unpaved","No","C","GT",5.83402406567275,"No"
3.39619075,0.55,14.15114212,0.55,2.175976244,5,1,"Unpaved","No","C","GT",6.06360744911692,"No"
1.43053614,0.55,22.69119912,0.761904762,2.200270924,5,1,"Unpaved","No","C","GT",5.24554165391361,"No"
1.16621128,0.55,26.24092369,0.736842105,2.213141677,5,1,"Unpaved","No","C","GT",5.47344701630729,"No"
1.40780466,0.55,22.34856297,0.80952381,2.207526059,5,0,"Unpaved","No","C","GT",5.86717872305231,"No"
2.5300347,0.55,17.08086009,0.65,2.189835966,5,1,"Unpaved","No","C","GT",6.10219640493393,"No"
1.48812529,0.55,7.852381279,0.631578947,2.16892897,5,1,"Unpaved","No","C","GT",6.92211179213949,"No"
1.59520572,0.55,4.126286885,0.55,2.150913651,5,0,"Unpaved","No","C","GT",6.38118136276319,"No"
1.94266647,0.55,3.424369594,0.25,2.151307729,5,1,"Unpaved","No","C","GT",7.131500516619,"No"
2.19970871,0.55,7.691565161,0.315789474,2.187519476,5,0,"Unpaved","No","C","GT",7.13463928388513,"No"
1.43468716,0.55,20.35380261,0.5,2.338995052,5,3,"Unpaved","No","C","GT",5.2645465355475,"No"
1.98137866,0.55,8.34856914,0.5,2.217591053,5,0,"Unpaved","No","C","GT",6.89364480448293,"No"
2.4675081,0.55,4.656863516,0.428571429,2.229636723,5,1,"Unpaved","No","C","GT",6.63710718870163,"No"
2.31404408,0.55,6.515632454,0.55,2.213394832,5,0,"Unpaved","No","C","GT",6.73852576255798,"No"
1.86110693,0.55,9.284147268,0.85,2.208586274,5,2,"Unpaved","No","C","GT",6.31748466539864,"No"
1.87694401,0.55,2.626905111,0.666666667,2.166107454,5,0,"Unpaved","No","C","GT",6.53389726263104,"No"
1.77035118,0.55,3.218369481,0.65,2.156910524,5,1,"Unpaved","No","C","GT",6.871783182621,"No"
1.2338589,0.55,5.998192553,0.631578947,2.157377077,5,1,"Unpaved","No","C","GT",6.45641049135078,"No"
1.46125103,0.55,7.169234714,0.19047619,2.15693379,5,2,"Unpaved","No","C","GT",7.86581265449524,"No"
4.12957045,0.55,5.184988712,0.368421053,2.156116999,5,0,"Unpaved","No","C","GT",6.19620919709254,"No"
2.87281751,0.55,7.877461412,0.473684211,2.15555771,5,0,"Unpaved","No","C","GT",6.1175036574855,"No"
3.33669392,0.55,31.21942523,0.333333333,2.349192125,5,0,"Unpaved","No","C","GT",5.21847413778305,"No"
1.97293412,0.55,9.288006614,0.55,2.155161333,5,1,"Unpaved","No","C","GT",8.03806000709534,"No"
1.49846051,0.55,8.389751006,0.3,2.154075372,5,2,"Unpaved","No","C","GT",7.77569125890732,"No"
2.09734716,0.55,5.438845961,0.75,2.152324067,5,1,"Unpaved","No","C","GT",6.85499090671539,"No"
3.27028215,0.55,7.83787342,0.260869565,2.149059931,5,0,"Unpaved","No","C","GT",5.99343627278167,"No"
3.13431946,0.55,8.065307919,0.35,2.152925297,5,4,"Unpaved","Yes","C","GT",6.81172201609371,"No"
2.10956454,0.55,9.912399292,0.80952381,2.158582491,5,3,"Unpaved","No","C","GT",6.23608066337277,"No"
1.85862338,0.55,12.4251931,0.75,2.158237699,5,0,"Unpaved","No","C","GT",6.36615146268712,"No"
2.01745576,0.55,10.29249371,0.684210526,2.171826941,5,0,"Unpaved","No","C","GT",6.31463064061533,"No"
2.29888529,0.55,15.60515764,0.65,2.21693855,5,1,"Unpaved","No","C","GT",6.91523733430979,"No"
2.16583019,0.55,12.78545704,0.555555556,2.264474307,5,2,"Unpaved","No","B","GT",7.20278614940065,"No"
2.14517983,0.55,34.29507268,0.571428571,2.355414975,5,0,"Unpaved","No","C","GT",5.02882526845348,"No"
1.49919992,0.55,10.98906602,0.6,2.307480653,5,0,"Unpaved","No","B","GT",6.64611280202866,"No"
1.84447157,0.55,8.450348725,0.894736842,2.348725658,5,1,"Unpaved","No","B","GT",7.18959733009338,"No"
1.15321496,0.55,6.431438174,0.85,2.386797362,5,2,"Unpaved","No","B","GT",7.69441451448383,"No"
1.70536928,0.55,8.030343838,0.45,2.409279434,5,1,"Unpaved","No","B","GT",7.57050485186057,"No"
2.53933858,0.55,13.28122391,0.8,2.416216403,5,1,"Unpaved","No","B","GT",6.77367213456937,"No"
1.37237837,0.55,10.30723608,0.85,2.428723878,5,2,"Unpaved","No","B","GT",7.53447442715711,"No"
1.37340969,0.55,7.246311031,0.736842105,2.451533094,5,2,"Unpaved","No","B","GT",7.97211173001458,"No"
2.16954455,0.55,6.419065922,0.7,2.479685232,5,3,"Unpaved","No","B","GT",7.69916243354479,"No"
8.16665547,0.55,3.268016267,0.238095238,2.524442963,5,1,"Unpaved","Yes","B","GT",8.8647195482254,"No"
1.82803179,0.55,3.752984341,0.315789474,2.569608058,5,0,"Unpaved","No","B","GT",8.28880093097687,"No"
1.95766004,0.55,24.38843637,0.55,2.342027236,5,1,"Unpaved","No","C","GT",5.40062098827177,"No"
1.6782725,0.55,4.804176725,0.285714286,2.612632492,5,0,"Unpaved","No","B","GT",7.4550169730673,"No"
1.3930105,0.55,5.729245223,0.6,2.65991081,5,1,"Unpaved","No","B","GT",7.50125972897398,"No"
1.53888093,0.55,2.848019851,0.857142857,2.708852445,5,1,"Unpaved","No","B","GT",7.2769109841549,"No"
1.28848105,0.55,2.089243492,0.421052632,2.745597414,5,0,"Unpaved","No","B","GT",6.79400159835815,"No"
2.48105128,0.55,2.676620767,0.35,2.770475255,5,1,"Unpaved","No","B","GT",6.5410605430603,"No"
1.23703577,0.55,4.584131918,0.5,2.790931121,5,1,"Unpaved","No","B","GT",7.42596550081291,"No"
1.24090795,0.55,8.538148929,0.666666667,2.805379906,5,2,"Unpaved","No","B","GT",7.45798744230854,"No"
1.8557208,0.49,9.860650342,0.380952381,2.816947528,3,2,"Unpaved","No","C/D","DT",6.65592758893967,"No"
1.45824507,0.49,6.98799498,0.526315789,2.829525917,3,1,"Unpaved","No","C/D","DT",6.64556630934128,"No"
2.03593917,0.49,3.902545353,0.181818182,2.839448737,3,0,"Unpaved","No","C/D","DT",7.21618583967101,"No"
1.64942286,0.55,16.3763159,0.65,2.320484551,5,1,"Unpaved","No","C","GT",5.59374008034215,"No"
1.81252842,0.55,13.54092963,1,2.291430496,5,2,"Unpaved","No","C","GT",5.81642896478827,"No"
5.68380131,0.55,13.22999146,0.666666667,2.2564762,5,2,"Unpaved","No","C","GT",6.22573143005371,"No"
3.27109604,0.55,11.49447834,0.272727273,2.214054787,5,2,"Unpaved","No","C","GT",5.29747109365935,"No"
6.62327486,0.32,7.797608578,0.25,4.705005718,3,0,"Unpaved","No","C/D","DT",5.85562350273132,"No"
4.05891576,0.32,7.54446032,0,4.68392164,3,1,"Unpaved","Yes","C/D","DT",7.10606008945125,"No"
3.86166901,0.2,9.098154668,0.157894737,4.624728185,5,0,"Unpaved","No","C","GT",6.08243576606901,"No"
7.71416066,0.2,11.50449287,0.333333333,4.579736817,5,0,"Unpaved","No","C","GT",5.54682465996405,"No"
6.13517424,0.49,17.27952812,0.9,4.573927743,3,0,"Unpaved","No","D","DT",6.13456826350268,"No"
5.01405592,0.49,13.32250384,1,4.563496293,3,1,"Unpaved","No","D","DT",6.59708648443222,"No"
5.07955156,0.49,11.66827296,1,4.540871298,3,0,"Unpaved","No","D","DT",6.06476935386658,"No"
7.6974787,0.55,15.20445809,1,4.500563265,5,0,"Unpaved","No","C","GT",6.17035222761702,"No"
2.32917469,0.55,21.88715805,1,4.479353436,5,0,"Unpaved","No","C","GT",5.24532313664754,"No"
11.51382244,0.43,6.63847812,0.555555556,4.292829244,6,0,"Unpaved","No","A","GF",7.065994482774,"No"
5.23042828,0.43,6.007492607,0.235294118,4.288276228,6,0,"Unpaved","No","A","GF",6.91842641194662,"No"
2.45982202,0.32,2.01514708,0.315789474,4.10554796,3,2,"Unpaved","No","C/D","DT",8.11659677505493,"No"
6.93272766,0.2,8.218864131,0.8,4.345135868,5,0,"Unpaved","No","C","GT",6.62897648474183,"No"
11.84769583,0.2,8.364875496,0.952380952,4.358914387,5,1,"Unpaved","No","C","GT",6.98124977621702,"No"
4.93361386,0.2,9.058039795,0.842105263,4.358161595,5,1,"Unpaved","No","C","GT",7.53272272808717,"No"
2.75167906,0.49,10.03826129,0.6,4.357290333,3,1,"Unpaved","No","D","DT",6.27552632652983,"No"
3.91229536,0.32,11.1797664,0.476190476,4.356461108,3,1,"Unpaved","No","C/D","DT",7.27453730821609,"No"
5.86091782,0.32,13.01274556,0.5,4.356018072,3,0,"Unpaved","No","C/D","DT",7.48305970065448,"No"
2.54350059,0.32,9.434542354,0.571428571,4.356031104,3,1,"Unpaved","No","C/D","DT",6.92740243732339,"No"
4.47611836,0.32,7.642285339,0.45,4.355680871,3,0,"Unpaved","No","C/D","DT",6.78664452552795,"No"
4.06005884,0.32,11.05936675,0.85,4.355154049,3,1,"Unpaved","No","C/D","DT",6.30540616677539,"No"
2.42918043,0.32,12.02811236,0.684210526,4.355854279,3,0,"Unpaved","No","C/D","DT",6.04200591892004,"No"
5.96774089,0.2,3.729133824,0.35,4.138967067,5,1,"Unpaved","Yes","C","GT",8.58966776640109,"No"
3.7118469,0.55,16.01753926,1,4.389179236,5,1,"Unpaved","No","D","GT",6.59814686775208,"No"
5.40686153,0.55,19.37222956,0.888888889,4.435119051,5,0,"Unpaved","No","D","GT",6.29731048107147,"No"
5.19718077,0.55,12.88013492,0.666666667,4.481293386,5,1,"Unpaved","No","D","GT",6.94088598012924,"No"
3.72481025,0.55,14.56952411,0.666666667,4.527431291,5,1,"Unpaved","No","D","GT",6.77042320013047,"No"
5.10705764,0.32,14.91667463,0.777777778,4.572093481,3,0,"Unpaved","No","C/D","DT",6.54103265225309,"No"
4.86899551,0.32,11.86327124,0.157894737,4.59386118,3,1,"Unpaved","No","C/D","DT",6.75811122894287,"No"
5.89227786,0.32,9.23964144,0.238095238,4.608172148,3,1,"Unpaved","No","C/D","DT",6.30011488676071,"No"
11.72574316,0.32,10.83749304,0.19047619,4.606321657,3,1,"Unpaved","Yes","C/D","DT",6.34540937914707,"No"
7.05798014,0.55,15.34233113,0.647058824,4.573200275,5,1,"Unpaved","No","C","GT",5.47107131140573,"No"
8.24612645,0.55,8.681318639,1,4.53331309,5,0,"Unpaved","No","C","GT",5.34999971814675,"No"
7.29796408,0.2,9.034837,0.3,4.166757225,5,1,"Unpaved","No","C","GT",6.45908215999604,"No"
16.52733368,0.2,11.5239855,0.85,4.497956035,5,0,"Unpaved","No","C","GT",5.87072610146929,"No"
18.18794959,0.32,15.7880956,0.333333333,4.466475958,3,0,"Unpaved","No","C/D","DT",6.04393180131912,"No"
13.6561022,0.32,9.685151663,0.4,4.443368819,3,0,"Unpaved","No","C/D","DT",6.67370708301814,"No"
12.70426224,0.49,10.61944691,0.722222222,4.42355687,3,0,"Unpaved","No","D","DT",6.41679662405843,"No"
17.26729573,0.49,10.75372892,0.476190476,4.398467565,3,0,"Unpaved","No","D","DT",6.16071755107086,"No"
19.07680439,0.49,12.31184832,1,4.376768857,3,0,"Unpaved","No","D","DT",6.20267040014267,"No"
15.62580581,0.55,16.52657197,0.95,4.373837876,5,1,"Unpaved","No","C","GT",5.4329200569946,"No"
12.11492186,0.55,19.7161608,0.578947368,4.373562354,5,2,"Unpaved","No","C","GT",6.34169209829652,"No"
3.71575681,0.55,10.98920226,0.333333333,4.366542169,5,0,"Unpaved","No","C","GT",5.65011171499888,"No"
6.469355,0.2,8.315898919,0.45,4.193368012,5,0,"Unpaved","No","C","GT",7.31507126647647,"No"
5.84692514,0.2,8.066748652,0.6,4.219716213,5,0,"Unpaved","No","C","GT",6.77197208789864,"No"
3.51923875,0.2,9.92596124,0.952380952,4.245777984,5,0,"Unpaved","No","C","GT",7.28802554607391,"No"
7.07971862,0.2,10.84404689,1,4.271603596,5,1,"Unpaved","No","C","GT",7.31195032478559,"No"
8.68917424,0.2,8.595409983,1,4.296815675,5,1,"Unpaved","No","C","GT",7.56245327959157,"No"
7.2258885,0.2,7.96963433,0.666666667,4.32170044,5,2,"Unpaved","No","C","GT",7.26160810470581,"No"
13.00539939,0.32,8.45888432,0.1,4.360391046,3,0,"Unpaved","No","C/D","DT",7.52097935676575,"No"
2.86755791,0.2,5.011307263,1,4.466293941,5,1,"Unpaved","No","C","GT",7.92349158874666,"No"
5.7585288,0.2,8.884865348,0.80952381,4.49914459,5,1,"Unpaved","No","C","GT",7.01235720157623,"No"
9.92570364,0.2,5.414221577,0.904761905,4.530137702,5,0,"Unpaved","No","C","GT",7.50313826438484,"No"
7.47604919,0.32,4.088713953,0.3,4.363033735,3,1,"Unpaved","Yes","C/D","DT",8.91511493313069,"No"
3.43996532,0.49,7.829093369,0.047619048,4.365318086,3,0,"Unpaved","No","D","DT",6.63710779905319,"No"
2.82778157,0.49,9.763425708,0.6,4.367077363,3,0,"Unpaved","No","D","DT",6.6222042772505,"No"
3.9091116,0.49,10.13409152,0.526315789,4.368731801,3,1,"Unpaved","No","D","DT",6.33475655775804,"No"
3.45165888,0.55,7.062144843,0.5,4.36964635,5,0,"Unpaved","No","C","GT",7.96769016532488,"No"
3.85708941,0.55,3.383091813,0.15,4.371109409,5,1,"Unpaved","Yes","C","GT",8.47778364590236,"No"
2.66793109,0.2,3.346643209,0.45,4.388581723,5,1,"Unpaved","No","C","GT",6.61118726169362,"No"
2.16902822,0.2,2.813650931,0.421052632,4.429665214,5,1,"Unpaved","Yes","C","GT",8.34025245036894,"No"
4.0108467,0.32,10.22803509,0.05,5.626796463,3,2,"Unpaved","No","C/D","DT",7.43968704462052,"No"
8.85413324,0.49,10.40805543,0.65,5.688804915,4,0,"Unpaved","No","C","GL",6.50836193323135,"No"
8.42211141,0.49,10.13623151,0.526315789,5.744798419,4,1,"Unpaved","No","C","GL",6.284617989671,"No"
2.96149802,0.49,18.194754,0.476190476,5.773977274,4,0,"Unpaved","No","C","GL",5.021472697258,"No"
2.41472787,0.49,17.75528327,0.6,5.786699961,4,1,"Unpaved","No","C","GL",6.2900354260146,"No"
3.90875095,0.43,11.64672482,0.15,5.771690781,6,2,"Unpaved","No","A","GF",5.49090998888016,"No"
4.43312218,0.49,13.33152769,0,5.760855669,3,2,"Unpaved","No","D","DT",6.98347407048292,"No"
3.33334821,0.49,10.49519097,0,5.737880634,3,1,"Unpaved","No","D","DT",5.86140547434489,"No"
3.57018449,0.43,4.510841454,0,4.546321102,6,0,"Unpaved","No","A","GF",6.82237161842047,"No"
2.09400172,0.32,3.698336784,0.19047619,5.289254971,3,2,"Unpaved","No","C/D","DT",6.40095647018735,"No"
2.8318879,0.32,5.552644614,0.2,5.347762853,3,0,"Unpaved","No","C/D","DT",6.69838386535644,"No"
6.63103888,0.32,8.841053909,0.45,5.387599456,3,1,"Unpaved","No","C/D","DT",6.05669892436326,"No"
7.64988867,0.32,9.066519792,0.571428571,5.418372496,3,0,"Unpaved","No","C/D","DT",5.95121257139905,"No"
5.13423031,0.49,8.464064653,0.888888889,5.449663676,3,1,"Unpaved","Yes","D","DT",7.24944945537683,"No"
6.33942041,0.49,4.729151716,0.333333333,5.491298362,3,0,"Unpaved","No","D","DT",6.08880640506744,"No"
3.21730159,0.55,1.731214303,0,5.531709973,5,0,"Unpaved","No","D","GT",6.8285805059939,"No"
1.92219743,0.32,5.756179971,0,5.567991763,3,1,"Unpaved","No","C/D","DT",6.71486018685733,"No"
2.15708808,0.32,6.232587248,0,5.565064871,3,0,"Unpaved","No","C/D","DT",6.20091496944428,"No"
2.18226618,0.32,8.155847606,0,5.549273144,3,0,"Unpaved","No","C/D","DT",6.74753831863403,"No"
7.83166712,0.32,6.811867124,0,4.594863928,3,3,"Unpaved","No","C/D","DT",5.77248654073598,"No"
2.27401521,0.32,11.3225908,0,5.539061661,3,0,"Unpaved","No","C/D","DT",6.10712063789368,"No"
5.91230157,0.49,12.5062454,0.111111111,5.542797011,3,1,"Unpaved","No","D","DT",6.15697057393132,"No"
5.06060881,0.49,12.65638076,0.090909091,5.56427232,3,1,"Unpaved","No","D","DT",5.97890115499496,"No"
8.48805725,0.49,13.92777767,0.3,5.586658126,3,2,"Unpaved","No","D","DT",5.82946233422149,"No"
10.38145996,0.55,10.11645939,0.45,5.603625316,5,0,"Unpaved","No","D","GT",6.11437896044567,"No"
12.00843927,0.32,8.559284099,0,5.605913022,3,1,"Unpaved","No","C/D","DT",6.71877545992533,"No"
7.26694967,0.32,6.772423243,0.142857143,4.699436797,3,1,"Unpaved","No","C/D","DT",6.27199749231338,"No"
6.48759883,0.32,9.954759227,0.052631579,4.806614767,3,0,"Unpaved","No","C/D","DT",5.61164061950915,"No"
4.36268395,0.32,5.858134188,0,4.894510376,3,0,"Unpaved","No","C/D","DT",6.24318185183081,"No"
1.9412725,0.32,3.378155386,0,4.972480148,3,1,"Unpaved","No","C/D","DT",8.05918715953827,"No"
1.71422014,0.32,2.835436618,0.047619048,5.052011855,3,1,"Unpaved","No","C/D","DT",8.12532786095497,"No"
2.70702208,0.32,2.929913096,0,5.132517291,3,0,"Unpaved","No","C/D","DT",7.84075824581847,"No"
2.0347,0.32,4.678223133,0,5.212382078,3,0,"Unpaved","No","C/D","DT",6.32410783106738,"No"
4.20993334,0.37,4.708789104,0,4.486130757,6,1,"Paved","No","B","GF",7.14449693642411,"No"
6.62316436,0.43,4.247720265,0,4.497641903,6,0,"Paved","No","A","GF",7.37427078976351,"No"
7.35806541,0.43,6.634376715,0,4.505811369,6,0,"Paved","No","A","GF",6.43434475683699,"No"
8.02470455,0.43,8.244193441,0,4.51200301,6,0,"Paved","No","A","GF",6.03825448274612,"No"
2.13569274,0.43,2.641363585,0,4.529466257,6,0,"Paved","No","A","GF",7.64238339603537,"No"
13.72610525,0.43,11.83662445,0.5,4.605609602,6,1,"Unpaved","No","A","GF",6.20731965546469,"No"
4.9113173,0.32,9.832721011,0.238095238,5.029339384,3,1,"Unpaved","No","C/D","DT",7.13599411887352,"No"
6.05445712,0.32,11.39640506,0.6,5.07882655,3,1,"Unpaved","No","C/D","DT",7.4194648336656,"No"
8.98458997,0.55,9.983622946,1,5.12477231,5,2,"Unpaved","No","C","GT",6.41238236427307,"No"
9.45461153,0.55,13.44124013,0.428571429,5.167471486,5,1,"Unpaved","No","C","GT",6.68485715413334,"No"
7.97941524,0.32,13.12453662,0,5.20493747,3,1,"Unpaved","No","C/D","DT",6.84043071746826,"No"
11.43212906,0.49,10.21334184,0.2,5.236055332,3,0,"Unpaved","No","D","DT",6.09843256473541,"No"
3.92270599,0.49,16.07953087,0.15,5.263705194,3,1,"Unpaved","No","D","DT",7.24597620491934,"No"
2.94379567,0.49,12.85881465,0.3,5.286150389,3,0,"Unpaved","No","D","DT",7.21945359008481,"No"
4.64687279,0.49,8.029769827,0.5,5.302620848,3,2,"Unpaved","Yes","D","DT",7.56372953641533,"No"
11.37430236,0.49,8.871803567,0.55,5.308237588,3,1,"Unpaved","No","D","DT",6.26710289067561,"No"
12.8132094,0.43,18.23060454,0.473684211,4.652629894,6,0,"Unpaved","No","A","GF",5.73255666017532,"No"
9.99838213,0.49,7.89244725,0.142857143,5.332335101,3,1,"Unpaved","No","D","DT",6.59377705574036,"No"
11.59233606,0.32,7.848342544,0.052631579,5.382974666,3,1,"Unpaved","No","C/D","DT",6.68403715848923,"No"
10.31036217,0.32,7.032851712,0,5.431280061,3,1,"Unpaved","No","C/D","DT",6.9831443507262,"No"
11.13273217,0.32,6.848428181,0,5.45903431,3,0,"Unpaved","No","C/D","DT",7.527257223924,"No"
10.24606376,0.55,6.533064091,0.428571429,4.681249636,5,1,"Unpaved","No","D","GT",6.52488420708011,"No"
7.18321094,0.32,4.330941359,0,4.708129466,3,0,"Unpaved","No","C/D","DT",6.20846654950958,"No"
3.01525639,0.32,7.39478793,0.578947368,4.763788567,3,1,"Unpaved","No","C/D","DT",6.81434324534253,"No"
3.85043045,0.32,10.30873342,0.454545455,4.819081342,3,1,"Unpaved","No","C/D","DT",6.91392486638362,"No"
4.6600559,0.32,11.74002133,0.421052632,4.869448882,3,1,"Unpaved","No","C/D","DT",7.02657521724701,"No"
4.81735515,0.32,10.68505563,0.5,4.92009751,3,1,"Unpaved","No","C/D","DT",7.13679774045944,"No"
4.20705138,0.32,10.84113572,0.380952381,4.976141876,3,1,"Unpaved","No","C/D","DT",6.42163431762469,"No"
11.77197762,0.49,9.1481329,0.111111111,4.262522568,4,0,"Unpaved","Yes","C","GL",6.70445299863815,"No"
12.72319782,0.49,11.01145216,0.117647059,4.300863458,4,1,"Unpaved","No","C","GL",6.97646377331171,"No"
2.85056008,0.55,10.54872253,0.2,2.301759661,5,2,"Paved","No","B","GT",6.92637736522234,"No"
2.60705368,0.55,8.826245633,0.25,2.271273202,5,0,"Paved","No","B","GT",6.37720592897766,"No"
3.57442999,0.55,11.14192559,0.263157895,2.244543183,5,1,"Paved","No","B","GT",5.52005587442957,"No"
7.93870201,0.55,11.72444589,0.55,2.234997749,5,1,"Paved","No","B","GT",5.06052233191098,"No"
7.45225725,0.55,10.18603797,0.523809524,2.254212886,5,2,"Paved","No","B","GT",5.59028548182863,"No"
3.22629321,0.55,13.75160191,0.3,2.273526242,5,1,"Paved","No","B","GT",5.64910451492461,"No"
2.62275659,0.55,11.7825783,0.739130435,2.30502652,5,1,"Paved","No","B","GT",6.34335434657556,"No"
6.21034667,0.49,7.754327184,0,4.043071365,4,1,"Unpaved","No","C","GL",6.06602435064788,"No"
5.07442378,0.32,11.08166117,0.380952381,4.444048753,3,2,"Unpaved","No","C/D","DT",6.57654114443846,"No"
5.29335822,0.32,8.650431546,0.863636364,4.47125721,3,0,"Unpaved","No","C/D","DT",7.24931537628174,"No"
6.48419984,0.32,4.570334796,0.722222222,4.472348761,3,2,"Unpaved","No","C/D","DT",7.71876211643219,"No"
11.12847287,0.32,3.163548132,0.315789474,4.47157172,3,0,"Unpaved","No","C/D","DT",7.92866791356908,"No"
10.87395637,0.32,6.664568216,0.133333333,4.472897203,3,1,"Unpaved","No","C/D","DT",6.71856874928755,"No"
8.50330074,0.49,9.410161416,0,4.086749911,4,1,"Unpaved","No","C","GL",5.60664788881938,"No"
6.94726315,0.24,12.78290868,0.454545455,4.134806686,5,0,"Unpaved","No","A","GT",5.57259013917711,"No"
12.72976615,0.24,16.75748418,0.7,4.17875606,5,2,"Unpaved","No","A","GT",5.71802258954465,"No"
8.49946306,0.2,12.15069415,0,4.209436287,5,1,"Unpaved","No","C","GT",5.55564516841775,"No"
11.02781407,0.24,13.44529214,0.263157895,4.255843633,5,1,"Unpaved","No","A","GT",5.56403523509942,"No"
7.88995767,0.24,12.2549564,0.444444444,4.303160334,5,0,"Unpaved","No","A","GT",5.93806762933731,"No"
5.71476066,0.32,14.40467236,0.666666667,4.350055871,3,1,"Unpaved","No","C/D","DT",6.03396288633347,"No"
5.85899279,0.32,10.32533945,0.555555556,4.396174751,3,0,"Unpaved","No","C/D","DT",6.6751619528751,"No"
2.73389253,0.43,3.795062415,0,4.002412581,6,1,"Paved","No","A","GF",7.5115184879303,"No"
2.81467941,0.49,4.000410283,0,4.020612717,4,2,"Paved","Yes","C","GL",8.75768987110683,"No"
10.76412716,0.49,7.105359824,0.6,4.555858523,3,0,"Unpaved","No","D","DT",7.03232929494121,"No"
10.06667163,0.49,11.33131414,0.35,4.596306378,3,0,"Unpaved","No","D","DT",6.36159352064133,"No"
4.34663618,0.43,4.411485152,0,4.034459323,4,1,"Unpaved","No","B/D","GL",7.12098216047191,"No"
7.13643939,0.43,1.331249209,0.142857143,3.997527572,6,0,"Unpaved","No","A","GF",7.56434759467539,"No"
2.59990196,0.2,2.32670287,0.4,3.974376468,5,1,"Unpaved","No","C","GT",7.91759159167608,"No"
3.30086961,0.2,6.341604217,0,4.133416753,5,0,"Unpaved","No","C","GT",5.97306703340889,"No"
6.03941275,0.2,5.314672704,0.1,4.135443749,5,0,"Unpaved","No","C","GT",6.11908318779685,"No"
